Period End,Islamabad,Rawalpindi,Gujranwala,Sialkot,Lahore,Faisalabad,Sargodha,Multan,Bahawalpur,Karachi,Hyderabad,Sukkur,Larkana,Peshawar,Bannu,Quetta,Khuzdar,Pakistan
Weekly,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR 
21-Dec-2017,77.890000,77.890000,77.910000,79.100000,77.830000,77.890000,78.030000,78.350000,78.900000,77.890000,78.250000,77.890000,78.100000,77.890000,79.900000,77.780000,79.900000,78.320000
14-Dec-2017,77.890000,77.890000,77.910000,79.100000,77.830000,77.890000,78.030000,78.350000,78.900000,77.890000,78.250000,77.890000,78.100000,77.890000,79.900000,77.780000,79.900000,78.320000
07-Dec-2017,77.890000,77.890000,77.910000,79.100000,77.830000,77.890000,78.030000,78.350000,78.900000,77.890000,78.250000,77.890000,78.100000,77.890000,79.900000,77.780000,79.900000,78.320000
29-Nov-2017,76.250000,76.250000,76.380000,77.600000,76.350000,76.250000,76.480000,76.970000,77.400000,76.250000,76.770000,76.250000,76.600000,76.250000,78.400000,76.300000,78.400000,76.770000
23-Nov-2017,76.250000,76.250000,76.380000,77.600000,76.350000,76.250000,76.480000,76.970000,77.400000,76.250000,76.770000,76.250000,76.600000,76.250000,78.400000,76.300000,78.400000,76.770000
16-Nov-2017,76.250000,76.250000,76.380000,77.600000,76.350000,76.250000,76.480000,76.970000,77.400000,76.250000,76.770000,76.250000,76.600000,76.250000,78.400000,76.300000,78.400000,76.770000
09-Nov-2017,76.250000,76.250000,76.380000,77.600000,76.350000,76.250000,76.480000,76.970000,77.400000,76.250000,76.770000,76.250000,76.600000,76.250000,78.400000,76.300000,78.400000,76.770000
02-Nov-2017,76.250000,76.250000,76.380000,77.600000,76.350000,76.250000,76.480000,76.970000,77.400000,76.250000,76.770000,76.250000,76.600000,76.250000,78.400000,76.300000,78.400000,76.770000
26-Oct-2017,73.760000,73.760000,73.890000,74.900000,73.860000,73.700000,73.990000,73.980000,74.850000,73.760000,74.300000,73.770000,74.100000,73.770000,76.100000,73.800000,75.900000,74.250000
19-Oct-2017,73.760000,73.760000,73.890000,74.900000,73.860000,73.700000,73.990000,73.980000,74.850000,73.760000,74.300000,73.770000,74.100000,73.770000,76.100000,73.800000,75.900000,74.250000
12-Oct-2017,73.760000,73.760000,73.890000,74.900000,73.860000,73.700000,73.990000,73.980000,74.850000,73.760000,74.300000,73.770000,74.100000,73.770000,76.100000,73.800000,75.900000,74.250000
05-Oct-2017,73.760000,73.760000,73.890000,74.900000,73.860000,73.700000,73.990000,73.980000,74.850000,73.760000,74.300000,73.770000,74.100000,73.770000,76.100000,73.800000,75.900000,74.250000
27-Sep-2017,71.760000,71.760000,71.890000,72.900000,71.860000,71.770000,71.990000,71.980000,72.900000,71.760000,72.180000,71.700000,72.100000,71.770000,74.100000,71.800000,73.900000,72.240000
21-Sep-2017,71.760000,71.760000,71.890000,72.900000,71.860000,71.770000,71.990000,71.980000,72.900000,71.760000,72.180000,71.700000,72.100000,71.770000,74.100000,71.800000,73.900000,72.240000
14-Sep-2017,71.760000,71.760000,71.890000,72.900000,71.860000,71.770000,71.990000,71.980000,72.900000,71.760000,72.180000,71.700000,72.100000,71.770000,74.100000,71.800000,73.900000,72.240000
07-Sep-2017,71.760000,71.760000,71.890000,72.900000,71.860000,71.770000,71.990000,71.980000,72.900000,71.760000,72.180000,71.700000,72.100000,71.770000,74.100000,71.800000,73.900000,72.240000
30-Aug-2017,69.770000,69.770000,69.900000,70.900000,69.860000,69.770000,70.020000,69.980000,70.900000,69.770000,70.350000,69.770000,70.100000,69.770000,72.100000,69.880000,71.900000,70.270000
24-Aug-2017,69.770000,69.770000,69.900000,70.900000,69.860000,69.770000,70.020000,69.980000,70.900000,69.770000,70.350000,69.770000,70.100000,69.770000,72.100000,69.880000,71.900000,70.270000
17-Aug-2017,69.770000,69.770000,69.900000,70.900000,69.860000,69.770000,70.020000,69.980000,70.900000,69.770000,70.350000,69.770000,70.100000,69.770000,72.100000,69.880000,71.900000,70.270000
10-Aug-2017,69.770000,69.770000,69.900000,70.900000,69.860000,69.770000,70.020000,69.980000,70.900000,69.770000,70.350000,69.770000,70.100000,69.770000,72.100000,69.880000,71.900000,70.270000
03-Aug-2017,71.570000,71.570000,71.710000,72.700000,71.660000,71.700000,71.820000,71.600000,72.700000,71.570000,72,71.200000,72,71.570000,73.900000,71.680000,73.700000,72.040000
27-Jul-2017,71.570000,71.570000,71.710000,72.700000,71.660000,71.700000,71.820000,71.600000,72.700000,71.570000,72,71.200000,72,71.570000,73.900000,71.680000,73.700000,72.040000
20-Jul-2017,71.570000,71.570000,71.710000,72.700000,71.660000,71.700000,71.820000,71.600000,72.700000,71.570000,72,71.200000,72,71.570000,73.900000,71.680000,73.700000,72.040000
13-Jul-2017,71.570000,71.570000,71.710000,72.700000,71.660000,71.700000,71.820000,71.600000,72.700000,71.570000,72,71.200000,72,71.570000,73.900000,71.680000,73.700000,72.040000
06-Jul-2017,71.570000,71.570000,71.710000,72.700000,71.660000,71.700000,71.820000,71.600000,72.700000,71.570000,72,71.200000,72,71.570000,73.900000,71.680000,73.700000,72.040000
29-Jun-2017,72.850000,72.850000,73.160000,74.200000,73.160000,73.200000,72.820000,73.070000,73.380000,72.570000,73.130000,72.570000,73,72.570000,75.400000,73.180000,75.210000,73.310000
27-Apr-2017,74.260000,74.260000,74.360000,75.400000,74.360000,74.400000,74.500000,74.280000,75.600000,74.260000,74.800000,74.250000,75.900000,74.260000,76.600000,74.380000,76.510000,74.850000
13-Apr-2017,74.260000,74.260000,74.360000,75.400000,74.360000,74.400000,74.500000,74.280000,75.600000,74.260000,74.800000,74.250000,75.900000,74.260000,76.600000,74.380000,76.510000,74.850000
06-Apr-2017,74.260000,74.260000,74.360000,75.400000,74.360000,74.400000,74.500000,74.280000,75.600000,74.260000,74.800000,74.250000,75.900000,74.260000,76.600000,74.380000,76.510000,74.850000
30-Mar-2017,73.260000,73.260000,73.360000,74.400000,73.360000,73.400000,73.490000,73.280000,74.600000,73.250000,73.800000,73.250000,74.900000,73.260000,75.600000,73.380000,75.510000,73.840000
24-Mar-2017,73.260000,73.260000,73.360000,74.400000,73.360000,73.400000,73.490000,73.280000,74.600000,73.250000,73.800000,73.250000,74.900000,73.260000,75.600000,73.380000,75.510000,73.840000
16-Mar-2017,73.260000,73.260000,73.360000,74.400000,73.360000,73.400000,73.490000,73.280000,74.600000,73.250000,73.800000,73.250000,74.900000,73.260000,75.600000,73.380000,75.510000,73.840000
09-Mar-2017,73.260000,73.260000,73.360000,74.400000,73.360000,73.400000,73.490000,73.280000,74.600000,73.250000,73.800000,73.250000,74.900000,73.260000,75.600000,73.380000,75.510000,73.840000
02-Mar-2017,73.260000,73.260000,73.360000,74.400000,73.360000,73.400000,73.490000,73.280000,74.600000,73.250000,73.800000,73.250000,74.900000,73.260000,75.600000,73.380000,75.510000,73.840000
23-Feb-2017,71.540000,71.540000,71.650000,72.600000,71.650000,71.700000,72.140000,71.540000,72.800000,71.530000,72,71.540000,73.200000,71.540000,73.900000,71.520000,73.800000,72.130000
16-Feb-2017,71.540000,71.540000,71.650000,72.600000,71.650000,71.700000,72.140000,71.540000,72.800000,71.530000,72,71.540000,73.200000,71.540000,73.900000,71.520000,73.800000,72.130000
09-Feb-2017,70.540000,70.540000,70.650000,71.600000,70.650000,70.600000,70.780000,70.540000,71.800000,70.530000,71,70.550000,72.200000,70.540000,72.900000,70.520000,72.800000,71.100000
02-Feb-2017,70.540000,70.540000,70.650000,71.600000,70.650000,70.600000,70.780000,70.540000,71.800000,70.530000,71,70.550000,72.200000,70.540000,72.900000,70.520000,72.800000,71.100000
26-Jan-2017,68.290000,68.290000,68.400000,68.300000,68.400000,68.400000,68.680000,68.400000,69.500000,68.280000,68.500000,68.290000,69.900000,68.290000,70.700000,68.270000,70.550000,68.790000
19-Jan-2017,68.290000,68.290000,68.400000,68.300000,68.400000,68.400000,68.680000,68.400000,69.500000,68.280000,68.500000,68.290000,69.900000,68.290000,70.700000,68.270000,70.550000,68.790000
12-Jan-2017,66.510000,66.510000,66.610000,67.500000,66.630000,66.600000,66.760000,66.540000,67.150000,66.520000,66.950000,66.520000,68.100000,66.530000,68.900000,66.500000,68.780000,67.040000
05-Jan-2017,66.510000,66.510000,66.610000,67.500000,66.630000,66.600000,66.760000,66.540000,67.150000,66.520000,66.950000,66.520000,68.100000,66.530000,68.900000,66.500000,68.780000,67.040000
29-Dec-2016,66.510000,66.510000,66.610000,67.500000,66.630000,66.600000,66.760000,66.540000,67.150000,66.520000,66.950000,66.520000,68.100000,66.530000,68.900000,66.500000,68.780000,67.040000
22-Dec-2016,66.510000,66.510000,66.610000,67.500000,66.630000,66.600000,66.760000,66.540000,67.150000,66.520000,66.950000,66.520000,68.100000,66.530000,68.900000,66.500000,68.780000,67.040000
15-Dec-2016,66.510000,66.510000,66.610000,67.500000,66.630000,66.600000,66.760000,66.540000,67.150000,66.520000,66.950000,66.520000,68.100000,66.530000,68.900000,66.500000,68.780000,67.040000
08-Dec-2016,66.510000,66.510000,66.610000,67.500000,66.630000,66.600000,66.760000,66.540000,67.150000,66.520000,66.950000,66.520000,68.100000,66.530000,68.900000,66.500000,68.780000,67.040000
01-Dec-2016,66.510000,66.510000,66.610000,67.500000,66.630000,66.600000,66.760000,66.540000,67.150000,66.520000,66.950000,66.520000,68.100000,66.530000,68.900000,66.500000,68.780000,67.040000
24-Nov-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
17-Nov-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
10-Nov-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
03-Nov-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
27-Oct-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
20-Oct-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
13-Oct-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
06-Oct-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
22-Sep-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
15-Sep-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
08-Sep-2016,64.530000,64.530000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.130000
01-Sep-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
25-Aug-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
18-Aug-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
11-Aug-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
04-Aug-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
28-Jul-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
21-Jul-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
14-Jul-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
30-Jun-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
23-Jun-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
16-Jun-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
09-Jun-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
02-Jun-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
27-May-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
19-May-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
12-May-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
05-May-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
28-Apr-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
21-Apr-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
14-Apr-2016,64.490000,64.480000,64.610000,66.250000,64.630000,64.480000,64.800000,64.990000,65.450000,64.480000,64.950000,64.480000,66.100000,64.480000,67.100000,64.500000,66.780000,65.120000
25-Feb-2016,71.470000,71.470000,71.600000,73.200000,71.610000,71.470000,73.140000,71.540000,72.800000,71.540000,72.100000,71.600000,72.900000,71.530000,74.100000,71.600000,71.600000,72.070000
18-Feb-2016,71.470000,71.470000,71.600000,73.200000,71.610000,71.470000,73.140000,71.540000,72.800000,71.540000,72.100000,71.600000,72.900000,71.530000,74.100000,71.600000,71.600000,72.070000
03-Dec-2015,76.550000,76.550000,76.700000,78.200000,76.610000,76.540000,78.140000,76.950000,77.800000,76.540000,77.200000,76.600000,77.900000,76.550000,79.900000,76.600000,76.600000,77.170000
26-Nov-2015,76.550000,76.550000,76.700000,78.200000,76.610000,76.540000,78.140000,76.950000,77.800000,76.540000,77.200000,76.600000,77.900000,76.550000,79.900000,76.600000,76.600000,77.170000
19-Nov-2015,76.550000,76.550000,76.700000,78.200000,76.610000,76.540000,78.140000,76.950000,77.800000,76.540000,77.200000,76.600000,77.900000,76.550000,79.900000,76.600000,76.600000,77.170000
12-Nov-2015,76.550000,76.550000,76.700000,78.200000,76.610000,76.540000,78.140000,76.950000,77.800000,76.540000,77.200000,76.600000,77.900000,76.550000,79.900000,76.600000,76.600000,77.170000
05-Nov-2015,76.550000,76.550000,76.700000,78.200000,76.610000,76.540000,78.140000,76.950000,77.800000,76.540000,77.200000,76.600000,77.900000,76.550000,79.900000,76.600000,76.600000,77.170000
29-Oct-2015,74.050000,74.040000,74.200000,75.500000,74.110000,74.200000,74.440000,74.100000,75.300000,74.040000,74.650000,74.100000,75.400000,74.030000,77.400000,74.140000,73.760000,74.560000
22-Oct-2015,74.050000,74.040000,74.200000,75.500000,74.110000,74.200000,74.440000,74.100000,75.300000,74.040000,74.650000,74.100000,75.400000,74.030000,77.400000,74.140000,73.760000,74.560000
15-Oct-2015,74.050000,74.040000,74.200000,75.500000,74.110000,74.200000,74.440000,74.100000,75.300000,74.040000,74.650000,74.100000,75.400000,74.030000,77.400000,74.140000,73.760000,74.560000
08-Oct-2015,74.050000,74.040000,74.200000,75.500000,74.110000,74.200000,74.440000,74.100000,75.300000,74.040000,74.650000,74.100000,75.400000,74.030000,77.400000,74.140000,73.760000,74.560000
01-Oct-2015,74.050000,74.040000,74.200000,75.500000,74.110000,74.200000,74.440000,74.100000,75.300000,74.040000,74.650000,74.100000,75.400000,74.030000,77.400000,74.140000,73.760000,74.560000
23-Sep-2015,74.050000,74.040000,74.200000,75.500000,74.110000,74.200000,74.440000,74.100000,75.300000,74.040000,74.650000,74.100000,75.400000,74.030000,77.400000,74.140000,73.760000,74.560000
17-Sep-2015,74.050000,74.040000,74.200000,75.500000,74.110000,74.200000,74.440000,74.100000,75.300000,74.040000,74.650000,74.100000,75.400000,74.030000,77.400000,74.140000,73.760000,74.560000
10-Sep-2015,74.050000,74.040000,74.200000,75.500000,74.110000,74.200000,74.440000,74.100000,75.300000,74.040000,74.650000,74.100000,75.400000,74.030000,77.400000,74.140000,73.760000,74.560000
03-Sep-2015,74.050000,74.040000,74.200000,75.500000,74.110000,74.200000,74.440000,74.100000,75.300000,74.040000,74.650000,74.100000,75.400000,74.030000,77.400000,74.140000,73.760000,74.560000
27-Aug-2015,77.040000,77.030000,77.200000,78,77.110000,77.040000,77.470000,77.950000,78.200000,77.040000,77.510000,77.100000,78.400000,77.030000,80.400000,77.070000,77.070000,77.570000
20-Aug-2015,77.040000,77.030000,77.200000,78,77.110000,77.040000,77.470000,77.950000,78.200000,77.040000,77.510000,77.100000,78.400000,77.030000,80.400000,77.070000,77.070000,77.570000
13-Aug-2015,77.040000,77.030000,77.200000,78,77.110000,77.040000,77.470000,77.950000,78.200000,77.040000,77.510000,77.100000,78.400000,77.030000,80.400000,77.070000,77.070000,77.570000
06-Aug-2015,77.040000,77.030000,77.200000,78,77.110000,77.040000,77.470000,77.950000,78.200000,77.040000,77.510000,77.100000,78.400000,77.030000,80.400000,77.070000,77.070000,77.570000
30-Jul-2015,78.060000,78.060000,78.200000,78.300000,78.140000,78.200000,78.460000,78.950000,78.650000,78.060000,78.600000,78.100000,79.400000,78.060000,81.200000,78.100000,78.100000,78.510000
23-Jul-2015,78.060000,78.060000,78.200000,78.300000,78.140000,78.200000,78.460000,78.950000,78.650000,78.060000,78.600000,78.100000,79.400000,78.060000,81.200000,78.100000,78.100000,78.510000
16-Jul-2015,78.060000,78.060000,78.200000,78.300000,78.140000,78.200000,78.460000,78.950000,78.650000,78.060000,78.600000,78.100000,79.400000,78.060000,81.200000,78.100000,78.100000,78.510000
09-Jul-2015,78.060000,78.060000,78.200000,78.300000,78.140000,78.200000,78.460000,78.950000,78.650000,78.060000,78.600000,78.100000,79.400000,78.060000,81.200000,78.100000,78.100000,78.510000
02-Jul-2015,78.060000,78.060000,78.200000,78.300000,78.140000,78.200000,78.460000,78.950000,78.650000,78.060000,78.600000,78.100000,79.400000,78.060000,81.200000,78.100000,78.100000,78.510000
25-Jun-2015,78.060000,78.060000,78.200000,78.300000,78.140000,78.200000,78.460000,78.950000,78.650000,78.060000,78.600000,78.100000,79.400000,78.060000,81.200000,78.100000,78.100000,78.510000
18-Jun-2015,78.060000,78.060000,78.200000,78.300000,78.140000,78.200000,78.460000,78.950000,78.650000,78.060000,78.600000,78.100000,79.400000,78.060000,81.200000,78.100000,78.100000,78.510000
11-Jun-2015,78.060000,78.060000,78.200000,78.300000,78.140000,78.200000,78.460000,78.950000,78.650000,78.060000,78.600000,78.100000,79.400000,78.060000,81.200000,78.100000,78.100000,78.510000
04-Jun-2015,78.060000,78.060000,78.200000,78.300000,78.140000,78.200000,78.460000,78.950000,78.650000,78.060000,78.600000,78.100000,79.400000,78.060000,81.200000,78.100000,78.100000,78.510000
28-May-2015,74.550000,74.550000,74.700000,75.800000,74.640000,74.700000,76.170000,74.600000,74.900000,74.550000,75.100000,74.800000,75.800000,74.580000,77.900000,74.600000,74.600000,75.090000
21-May-2015,74.550000,74.550000,74.700000,75.800000,74.640000,74.700000,76.170000,74.600000,74.900000,74.550000,75.100000,74.800000,75.800000,74.580000,77.900000,74.600000,74.600000,75.090000
14-May-2015,74.550000,74.550000,74.700000,75.800000,74.640000,74.700000,76.170000,74.600000,74.900000,74.550000,75.100000,74.800000,75.800000,74.580000,77.900000,74.600000,74.600000,75.090000
07-May-2015,74.550000,74.550000,74.700000,75.800000,74.640000,74.700000,76.170000,74.600000,74.900000,74.550000,75.100000,74.800000,75.800000,74.580000,77.900000,74.600000,74.600000,75.090000
30-Apr-2015,74.550000,74.550000,74.700000,75.800000,74.640000,74.700000,76.170000,74.600000,74.900000,74.550000,75.100000,74.800000,75.800000,74.580000,77.900000,74.600000,74.600000,75.090000
23-Apr-2015,74.550000,74.550000,74.700000,75.800000,74.640000,74.700000,76.170000,74.600000,74.900000,74.550000,75.100000,74.800000,75.800000,74.580000,77.900000,74.600000,74.600000,75.090000
16-Apr-2015,74.550000,74.550000,74.700000,75.800000,74.640000,74.700000,76.170000,74.600000,74.900000,74.550000,75.100000,74.800000,75.800000,74.580000,77.900000,74.600000,74.600000,75.090000
09-Apr-2015,74.550000,74.550000,74.700000,75.800000,74.640000,74.700000,76.170000,74.600000,74.900000,74.550000,75.100000,74.800000,75.800000,74.580000,77.900000,74.600000,74.600000,75.090000
02-Apr-2015,74.550000,74.550000,74.700000,75.800000,74.640000,74.700000,76.170000,74.600000,74.900000,74.550000,75.100000,74.800000,75.800000,74.580000,77.900000,74.600000,74.600000,75.090000
26-Mar-2015,70.580000,70.590000,70.700000,71.700000,70.670000,70.700000,72.170000,71.500000,71.500000,70.600000,71.180000,70.600000,72,70.600000,74.300000,70.600000,70.600000,71.210000
19-Mar-2015,70.580000,70.590000,70.700000,71.700000,70.670000,70.700000,72.170000,71.500000,71.500000,70.600000,71.180000,70.600000,72,70.600000,74.300000,70.600000,70.600000,71.210000
12-Mar-2015,70.580000,70.590000,70.700000,71.700000,70.670000,70.700000,72.170000,71.500000,71.500000,70.600000,71.180000,70.600000,72,70.600000,74.300000,70.600000,70.600000,71.210000
05-Mar-2015,70.580000,70.590000,70.700000,71.700000,70.670000,70.700000,72.170000,71.500000,71.500000,70.600000,71.180000,70.600000,72,70.600000,74.300000,70.600000,70.600000,71.210000
26-Feb-2015,70.580000,70.590000,70.700000,71.700000,70.670000,70.700000,72.170000,71.500000,71.500000,70.600000,71.180000,70.600000,72,70.600000,74.300000,70.600000,70.600000,71.210000
19-Feb-2015,70.580000,70.590000,70.700000,71.700000,70.670000,70.700000,72.170000,71.500000,71.500000,70.600000,71.180000,70.600000,72,70.600000,74.300000,70.600000,70.600000,71.210000
12-Feb-2015,70.580000,70.590000,70.700000,71.700000,70.670000,70.700000,72.170000,71.500000,71.500000,70.600000,71.180000,70.600000,72,70.600000,74.300000,70.600000,70.600000,71.210000
04-Feb-2015,70.580000,70.590000,70.700000,71.700000,70.670000,70.700000,72.170000,71.500000,71.500000,70.600000,71.180000,70.600000,72,70.600000,74.300000,70.600000,70.600000,71.210000
29-Jan-2015,78.590000,78.610000,78.700000,79.250000,78.660000,78.700000,80.160000,78.700000,79.100000,78.580000,79.200000,78.600000,79.100000,78.660000,82.400000,78.600000,78.600000,79.070000
22-Jan-2015,78.590000,78.610000,78.700000,79.250000,78.660000,78.700000,80.160000,78.700000,79.100000,78.580000,79.200000,78.600000,79.100000,78.660000,82.400000,78.600000,78.600000,79.070000
15-Jan-2015,78.590000,78.610000,78.700000,79.250000,78.660000,78.700000,80.160000,78.700000,79.100000,78.580000,79.200000,78.600000,79.100000,78.660000,82.400000,78.600000,78.600000,79.070000
08-Jan-2015,78.590000,78.610000,78.700000,79.250000,78.660000,78.700000,80.160000,78.700000,79.100000,78.580000,79.200000,78.600000,79.100000,78.660000,82.400000,78.600000,78.600000,79.070000
01-Jan-2015,78.590000,78.610000,78.700000,79.250000,78.660000,78.700000,80.160000,78.700000,79.100000,78.580000,79.200000,78.600000,79.100000,78.660000,82.400000,78.600000,78.600000,79.070000
16-Oct-2014,103.900000,103.950000,104.100000,105.500000,104,104.100000,105.900000,105.600000,106.600000,103.900000,104.600000,104,107.100000,103.900000,107.700000,105,105,104.990000
09-Oct-2014,103.900000,103.950000,104.100000,105.500000,104,104.100000,105.900000,105.600000,106.600000,103.900000,104.600000,104,107.100000,103.900000,107.700000,105,105,104.990000
02-Oct-2014,103.900000,103.950000,104.100000,105.500000,104,104.100000,105.900000,105.600000,106.600000,103.900000,104.600000,104,107.100000,103.900000,107.700000,105,105,104.990000
25-Sep-2014,106.950000,106.950000,106.560000,106.560000,106.950000,106.900000,108.800000,108.200000,109.500000,106.900000,107.600000,106.900000,109.600000,106.900000,110.600000,107.900000,113.600000,108.080000
18-Sep-2014,106.950000,106.950000,106.560000,106.560000,106.950000,106.900000,108.800000,108.200000,109.500000,106.900000,107.600000,106.900000,109.600000,106.900000,110.600000,107.900000,113.600000,108.080000
11-Sep-2014,106.950000,106.950000,106.560000,106.560000,106.950000,106.900000,108.800000,108.200000,109.500000,106.900000,107.600000,106.900000,109.600000,106.900000,110.600000,107.900000,113.600000,108.080000
04-Sep-2014,106.950000,106.950000,106.560000,106.560000,106.950000,106.900000,108.800000,108.200000,109.500000,106.900000,107.600000,108.500000,109.600000,106.900000,110.600000,107.900000,113.600000,108.170000
28-Aug-2014,108.350000,108.350000,108.400000,108.400000,108.360000,108.400000,110.200000,109.600000,110.900000,108.300000,108.900000,108.500000,110.900000,108.400000,112,109.300000,113.600000,109.460000
21-Aug-2014,108.350000,108.350000,108.400000,108.400000,108.360000,108.400000,110.200000,109.600000,110.900000,108.300000,108.900000,108.500000,110.900000,108.400000,112,109.300000,113.600000,109.460000
14-Aug-2014,108.350000,108.350000,108.400000,108.400000,108.360000,108.400000,110.200000,109.600000,110.900000,108.300000,108.900000,108.500000,110.900000,108.400000,112,109.300000,113.600000,109.460000
07-Aug-2014,108.350000,108.350000,108.400000,108.400000,108.360000,108.400000,110.200000,109.600000,110.900000,108.300000,108.900000,108.500000,110.900000,108.400000,112,109.300000,113.600000,109.460000
